song,artist,source,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,kmeans7_cluster
Runaway,AURORA,not_hot,23rdcrD0Eky4vYn2TZidxJ,-1.5983441520253139,-2.226072496441346,1.5828102277778289,-1.610178157267424,0.8702373868237248,-0.7704030893978345,1.5434335074732766,-0.15846309239531242,-0.549261783479874,-1.7007706447075153,-0.3018663856969829,audio_features,23rdcrD0Eky4vYn2TZidxJ,spotify:track:23rdcrD0Eky4vYn2TZidxJ,https://api.spotify.com/v1/tracks/23rdcrD0Eky4vYn2TZidxJ,https://api.spotify.com/v1/audio-analysis/23rdcrD0Eky4vYn2TZidxJ,248827,0.11849181375706473,4
Red Light Green Light,DaBaby,not_hot,1YDebgap5OFwXEBG18NJvy,1.7649727624182172,0.13471617074825185,-0.9137714799586105,0.20739308445886576,0.8702373868237248,1.783861989752518,-0.46487408439907635,-0.1596888555492744,-0.1463191568906387,1.880153776115555,-0.10491851087659332,audio_features,1YDebgap5OFwXEBG18NJvy,spotify:track:1YDebgap5OFwXEBG18NJvy,https://api.spotify.com/v1/tracks/1YDebgap5OFwXEBG18NJvy,https://api.spotify.com/v1/audio-analysis/1YDebgap5OFwXEBG18NJvy,159083,0.11849181375706473,1
Ball If I Want To,DaBaby,not_hot,0cu0rhnlCnJ7JIeHRiLpj3,1.5450089979714883,0.2154799935731592,-1.1911694474848815,0.5317135488435297,0.8702373868237248,2.9895465550857265,-0.336598948790463,-0.1596888555492744,-0.7698198527708238,0.5206464897981112,0.5708246099836027,audio_features,0cu0rhnlCnJ7JIeHRiLpj3,spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/tracks/0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/audio-analysis/0cu0rhnlCnJ7JIeHRiLpj3,112547,0.11849181375706473,1
Lucid Dreams,Juice WRLD,not_hot,285pBltuF7vW8TeWk8hdRR,-1.229372676179188,-0.4244179872703376,0.19582039014647365,-0.35136127365703557,-1.1491117425440602,0.6942803825625076,0.41701747291014035,-0.1596888555492744,1.1190620739773107,-1.3009155604965026,-1.3264150930386656,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,0.11849181375706473,4
Calling My Phone,"Lil Tjay, 6LACK",not_hot,3J8EOeKLTLXORtWPpOU5bE,1.580487024495154,-1.4991980910171803,-0.3589755449060684,-0.5157484253925831,-1.1491117425440602,-0.6105382470314312,0.8258944676625956,-0.1596714368097181,-0.33011754796643017,-1.3720009088006824,-0.6139769745323201,audio_features,3J8EOeKLTLXORtWPpOU5bE,spotify:track:3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/tracks/3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/audio-analysis/3J8EOeKLTLXORtWPpOU5bE,205458,0.11849181375706473,4
34+35,Ariana Grande,not_hot,6Im9k8u9iIzKMrmV7BWtlF,1.0341254160306983,-0.3063785539108576,-1.4685674150111525,-0.04607084900530396,0.8702373868237248,-0.25240527614356717,-0.03194550172000631,-0.1596888555492744,0.4686985363245098,-0.114678810670498,-0.44373791257430384,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,0.11849181375706473,0
bad guy,Billie Eilish,not_hot,2Fxmhks0bxGSBdJ92vM42m,0.11879233172011705,-1.3003948348327934,0.47321835767274467,-1.8636420907315936,0.8702373868237248,2.257204819105555,0.332836915166988,1.5176712498723748,-0.5775384590299957,0.22741942804336876,0.4076266545849944,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,0.11849181375706473,1
Cover Me In Sunshine,"P!nk, Willow Sage Hart",not_hot,6Tio0ZoDeSQnI7EBAqWer2,-1.47771886184485,-0.2504651381089987,-0.08157757737979739,-0.209243317353643,0.8702373868237248,0.1137655918465184,-0.7418682053539257,-0.1596888555492744,-0.7295255901119003,-0.8744034706714221,1.2394927728105456,audio_features,6Tio0ZoDeSQnI7EBAqWer2,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/tracks/6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/audio-analysis/6Tio0ZoDeSQnI7EBAqWer2,141050,0.11849181375706473,0
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,not_hot,0PvFJmanyNQMseIFrU708S,0.9844561788975659,-0.3001659521550955,0.19582039014647365,-0.0987071291176714,-1.1491117425440602,0.6942803825625076,-0.5250030542156138,-0.1596888555492744,0.07989424751033548,-0.7277899397940509,0.0976487086017864,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,0.11849181375706473,2
"1 step forward, 3 steps back",Olivia Rodrigo,not_hot,4wcBRRpIfesgcyUtis7PEg,-1.4990056777590495,-2.6795924246119793,-0.9137714799586105,-2.536576687245092,0.8702373868237248,-0.1809573019015993,2.7901074816694873,-0.1596888555492744,-0.39374006795420424,-0.4079058724252407,1.5503170056398365,audio_features,4wcBRRpIfesgcyUtis7PEg,spotify:track:4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/tracks/4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/audio-analysis/4wcBRRpIfesgcyUtis7PEg,163587,0.11849181375706473,4
WAP (feat. Megan Thee Stallion),Cardi B,not_hot,4Oun2ylbjFKMPTiaSbbCih,1.7791639730276836,-1.1202293839156923,-1.1911694474848815,-0.4643268286674242,0.8702373868237248,2.257204819105555,-0.904216423858577,-0.1596888555492744,-0.7019558314505315,-0.6833615971039384,0.3380618758369888,audio_features,4Oun2ylbjFKMPTiaSbbCih,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,0.11849181375706473,1
Mr. Brightside,The Killers,not_hot,003vvx7Niy0yvhvHt4a68B,-2.3575739196317653,1.718929618467587,-1.1911694474848815,0.45842765114861805,0.8702373868237248,-0.42477351400231467,-0.9771328212560982,-0.1596888555492744,-0.581073043473761,-1.2209445436542998,0.8444799245329366,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,0.11849181375706473,0
Every Breath You Take,The Police,not_hot,1JSTJqkT5qHq8MDJnJbRE1,0.9631693629833663,-1.1326545874272165,-1.1911694474848815,-1.3903204641826887,0.8702373868237248,-0.7811202855341296,1.1946854825373592,-0.12175471162666172,-0.7797166892133665,1.0182439279273714,-0.19245842223539827,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,0.11849181375706473,4
Dreams - 2004 Remaster,Fleetwood Mac,not_hot,0ofHAoxe9vBkTCp2UQIavz,1.019934205421232,-0.8841505171967327,-1.4685674150111525,-1.369265952137742,0.8702373868237248,-0.8454234623519007,-0.7238295144089646,-0.10446499977077703,-0.37960173017914334,1.2359428071089231,-0.09936686916629009,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,0.11849181375706473,0
Say You Won't Let Go,James Arthur,not_hot,5uCax9HTNlzGybIStD3vDh,-2.315000287803366,-0.48033140307219585,1.3054122602515577,-0.41938354334071015,0.8702373868237248,-0.5649901634521767,1.8039923766782722,-0.1596888555492744,-0.6468163141277941,-0.07469330224939669,-1.2878244128572898,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,0.11849181375706473,4
Wild Side (feat. Cardi B),Normani,not_hot,2vXgyN14LX2zl7JEASw242,0.3955209386047116,-0.36229196971271654,0.19582039014647365,-0.15458256492926148,-1.1491117425440602,0.21200655642922409,-0.8821691349258466,-0.1596888555492744,-0.549261783479874,-0.869960636402411,-0.4397772901346362,audio_features,2vXgyN14LX2zl7JEASw242,spotify:track:2vXgyN14LX2zl7JEASw242,https://api.spotify.com/v1/tracks/2vXgyN14LX2zl7JEASw242,https://api.spotify.com/v1/audio-analysis/2vXgyN14LX2zl7JEASw242,209476,0.11849181375706473,2
Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke,not_hot,4LaGu95Ui2s4vprSQYWUAZ,0.22522641129111495,0.2216925953289213,-1.4685674150111525,-0.2562110749923711,-1.1491117425440602,-0.18988829868184517,1.1265393167452833,-0.1596888555492744,-0.36546339240408243,-0.44344854657733074,0.7432640177414342,audio_features,4LaGu95Ui2s4vprSQYWUAZ,spotify:track:4LaGu95Ui2s4vprSQYWUAZ,https://api.spotify.com/v1/tracks/4LaGu95Ui2s4vprSQYWUAZ,https://api.spotify.com/v1/audio-analysis/4LaGu95Ui2s4vprSQYWUAZ,203586,0.11849181375706473,2
Demeanor (feat. Dua Lipa),Pop Smoke,not_hot,3DMs7bahbQTnoxCjgP7qoK,-0.0656934062029452,-0.1634887135283292,-0.6363735124323394,-0.2315125127857987,-1.1491117425440602,-0.1720263051213533,0.3649056990691414,-0.1596888555492744,-0.5068467701546914,0.9649299166992364,-0.7860778675517187,audio_features,3DMs7bahbQTnoxCjgP7qoK,spotify:track:3DMs7bahbQTnoxCjgP7qoK,https://api.spotify.com/v1/tracks/3DMs7bahbQTnoxCjgP7qoK,https://api.spotify.com/v1/audio-analysis/3DMs7bahbQTnoxCjgP7qoK,184800,0.11849181375706473,2
death bed (coffee for your head),"Powfu, beabadoobee",not_hot,7eJMfftS33KTjuF7lTsMCx,0.29618246433844686,-1.2631192242982208,0.7506163251990157,-0.9728742734453748,-1.1491117425440602,0.1137655918465184,1.9483019042379623,-0.1596888555492744,3.6356861979381483,-0.7233471055250397,0.708837068842786,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,0.11849181375706473,6
Our Song,"Anne-Marie, Niall Horan",not_hot,2mduu2wJcR7D7rtuIWt2sm,-0.7965407525904642,0.774614151591748,-0.9137714799586105,0.8301207676344131,0.8702373868237248,-0.6400105364062431,-0.47289128037461464,-0.1596888555492744,0.2990384830237792,0.036377554475884734,-1.4263784952979663,audio_features,2mduu2wJcR7D7rtuIWt2sm,spotify:track:2mduu2wJcR7D7rtuIWt2sm,https://api.spotify.com/v1/tracks/2mduu2wJcR7D7rtuIWt2sm,https://api.spotify.com/v1/audio-analysis/2mduu2wJcR7D7rtuIWt2sm,163733,0.11849181375706473,0
Another One Bites The Dust - Remastered 2011,Queen,not_hot,57JVGBtBLCfHw2muk5416J,1.7649727624182172,-0.6604968539892969,-0.08157757737979739,-0.044451271155692834,-1.1491117425440602,0.35490250491316,-0.5330202501911521,4.085322488171668,-0.1321808191155778,1.0893292762315516,-0.44383946699583376,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,0.11849181375706473,2
One Dance,"Drake, WizKid, Kyla",not_hot,1zi7xx7UVEFkmKfv06H8x0,0.7644924144508377,-0.05787448368037341,-1.1911694474848815,0.30497264989794687,0.8702373868237248,-0.613217546065505,-0.9508765044362102,-0.1364638694742054,1.041301216214476,-0.6256047516067921,-0.6472191218464526,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,0.11849181375706473,0
Adore You,Harry Styles,not_hot,3jjujdWJ72nww5eGnfs2E7,-0.05859780089821201,0.8491653726608932,0.7506163251990157,1.0880385401850141,0.8702373868237248,-0.6605518290008088,-0.8869794525111696,-0.15959853615898248,-0.5634001212549349,0.2585192679264471,-0.8137345216817045,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,0.11849181375706473,0
As the World Caves In,Sarah Cothran,not_hot,2xXNLutYAOELYVObYb1C1S,-1.860881548300442,-2.3876001420911606,-1.4685674150111525,-0.19183285547032175,0.8702373868237248,-0.7784409865000558,0.7858084877849039,-0.1596888555492744,1.189753762852615,-1.1765162009641874,0.03180759197654417,audio_features,2xXNLutYAOELYVObYb1C1S,spotify:track:2xXNLutYAOELYVObYb1C1S,https://api.spotify.com/v1/tracks/2xXNLutYAOELYVObYb1C1S,https://api.spotify.com/v1/audio-analysis/2xXNLutYAOELYVObYb1C1S,161613,0.11849181375706473,4
Fancy Like,Walker Hayes,not_hot,58UKC45GPNTflCN6nwCUeF,-0.26437035473547466,0.8118897621263206,-1.1911694474848815,-0.03918764314445577,0.8702373868237248,-0.5560591666719308,-0.5370288481789213,-0.1596888555492744,0.9423328517890496,1.5291698688636655,-1.4587405042921726,audio_features,58UKC45GPNTflCN6nwCUeF,spotify:track:58UKC45GPNTflCN6nwCUeF,https://api.spotify.com/v1/tracks/58UKC45GPNTflCN6nwCUeF,https://api.spotify.com/v1/audio-analysis/58UKC45GPNTflCN6nwCUeF,161853,0.11849181375706473,0
Cúrame,Rauw Alejandro,not_hot,1FlL8ycld6uVDDyhV7P5FA,0.5729110712230414,-0.05787448368037341,1.0280142927252867,1.1188105193276288,-1.1491117425440602,-0.6025003499292099,1.3590380000358948,-0.14536678080298188,-0.4927084323796304,-1.1054308526600072,-0.7103859720380729,audio_features,1FlL8ycld6uVDDyhV7P5FA,spotify:track:1FlL8ycld6uVDDyhV7P5FA,https://api.spotify.com/v1/tracks/1FlL8ycld6uVDDyhV7P5FA,https://api.spotify.com/v1/audio-analysis/1FlL8ycld6uVDDyhV7P5FA,164706,0.11849181375706473,2
All of Me,John Legend,not_hot,3U4isOIWM3VvDubwSI3y7a,-1.860881548300442,-2.3006237175104913,0.7506163251990157,-0.28414879289816614,0.8702373868237248,-0.8043408771627693,2.7139441199018735,-0.1596888555492744,-0.3513250546290215,-0.7988752880982308,-0.1068480448856617,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,0.11849181375706473,4
Martin & Gina,Polo G,not_hot,1VLtjHwRWOVJiE5Py7JxoQ,1.0483166266401647,-0.6232212434547243,-1.1911694474848815,-0.5874147452378833,-1.1491117425440602,1.167623211915545,0.4009830809590637,-0.1596888555492744,-0.11804248134051691,-1.7540846559356502,-0.9871894736548353,audio_features,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,0.11849181375706473,1
Dior,Pop Smoke,not_hot,79s5XnCN4TJKTVMSmOx8Ep,-0.96683527990406,1.0603938323568047,0.47321835767274467,0.2551706310223991,0.8702373868237248,2.0428608963796515,-0.13216045141423546,-0.15466967800305115,1.5997655583293806,0.6095031751783364,0.6434360213775066,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,0.11849181375706473,6
Best Friend (feat. Doja Cat),Saweetie,not_hot,2etHQJxIbV0soyPhelVs9Y,1.1050814690780302,0.8181023638820827,-0.3589755449060684,0.9078605044157559,0.8702373868237248,0.12269658862676439,-0.9698772588982361,-0.15964227654942387,-0.8009241958759578,-0.4834340549984318,-0.9840074351135643,audio_features,2etHQJxIbV0soyPhelVs9Y,spotify:track:2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/tracks/2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/audio-analysis/2etHQJxIbV0soyPhelVs9Y,155884,0.11849181375706473,0
The Hills,The Weeknd,not_hot,7fBv7CLKzipRk6EC6TWHOB,-0.7042978836289326,-0.4368431907818618,-1.4685674150111525,-0.2837438984357632,-1.1491117425440602,-0.6319726393040216,-0.7130062998419877,-0.1596888555492744,-0.33011754796643017,-1.6607851362864139,-0.3413372041982846,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,0.11849181375706473,2
Good Days,SZA,not_hot,3YJJjQPAbDT7mGpX3WtQ9A,-1.7615430740341773,0.12850356899248974,-1.1911694474848815,-0.8129409607962577,-1.1491117425440602,-0.5712418611983489,1.0183071710755156,-0.1595843431119366,3.5791328468379047,-0.4390057123083195,-0.07055926492563155,audio_features,3YJJjQPAbDT7mGpX3WtQ9A,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,279204,0.11849181375706473,6
Kiss My (Uh Oh),"Anne-Marie, Little Mix",not_hot,0MWiSBKm8Avs8iDIxcertp,-0.32823080247807335,1.5139137605274378,-0.08157757737979739,1.102614740831516,-1.1491117425440602,-0.6596587293227841,-0.9214533952059845,-0.1568115378299742,0.8928486695763364,-0.132450147746543,-0.6478622998494756,audio_features,0MWiSBKm8Avs8iDIxcertp,spotify:track:0MWiSBKm8Avs8iDIxcertp,https://api.spotify.com/v1/tracks/0MWiSBKm8Avs8iDIxcertp,https://api.spotify.com/v1/audio-analysis/0MWiSBKm8Avs8iDIxcertp,176800,0.11849181375706473,2
De Museo,Bad Bunny,not_hot,267NGliXM8YLVZiKAD9Otm,-0.6546286464958003,-0.8717253136852084,-0.3589755449060684,-1.7231437122778128,-1.1491117425440602,-0.42477351400231467,-0.03194550172000631,-0.1596888555492744,-0.36546339240408243,-1.2431587149993562,0.3029917489353175,audio_features,267NGliXM8YLVZiKAD9Otm,spotify:track:267NGliXM8YLVZiKAD9Otm,https://api.spotify.com/v1/tracks/267NGliXM8YLVZiKAD9Otm,https://api.spotify.com/v1/audio-analysis/267NGliXM8YLVZiKAD9Otm,209771,0.11849181375706473,4
7 rings,Ariana Grande,not_hot,6ocbgoVGwYJhOv1GgI9NsF,0.665153940184573,-1.9713558244551,-1.1911694474848815,-1.7693016809917346,-1.1491117425440602,1.89103395111547,1.3911067839380482,-0.1596888555492744,-0.6616615687916081,-0.8166466251742758,0.5741759058940903,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,0.11849181375706473,4
Chosen (feat. Ty Dolla $ign),"Blxst, Tyga",not_hot,1dIWPXMX4kRHj6Dt2DStUQ,-0.8036363578951974,0.8243149656378448,-0.9137714799586105,0.48677026351681607,0.8702373868237248,1.4712771024439082,0.3649056990691414,-0.1596888555492744,-0.7125595847818272,0.4184613016108523,-1.0042167649980214,audio_features,1dIWPXMX4kRHj6Dt2DStUQ,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/tracks/1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/audio-analysis/1dIWPXMX4kRHj6Dt2DStUQ,161684,0.11849181375706473,0
Não Nasceu pra Namorar,"MC Zaquin, MC Rick",not_hot,6pQKUKBpwr6GhfhcFFFozo,-1.1300342019129235,-1.157504994450265,-1.1911694474848815,0.9260807552238831,-1.1491117425440602,-0.6962758161217928,-0.42077950653361545,-0.1596888555492744,-0.6326779763527332,0.07192022862797479,-1.3432392755387916,audio_features,6pQKUKBpwr6GhfhcFFFozo,spotify:track:6pQKUKBpwr6GhfhcFFFozo,https://api.spotify.com/v1/tracks/6pQKUKBpwr6GhfhcFFFozo,https://api.spotify.com/v1/audio-analysis/6pQKUKBpwr6GhfhcFFFozo,140308,0.11849181375706473,2
Breaking Me,"Topic, A7S",not_hot,3H7ihDc1dqLriiWXwsc2po,0.7432055985366381,0.5323226831170259,0.7506163251990157,0.28756218801462524,-1.1491117425440602,0.8550383246069352,-0.0880658735487746,-0.1596888555492744,-0.3725325612916129,0.6805885234825164,-0.03572609834086308,audio_features,3H7ihDc1dqLriiWXwsc2po,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,0.11849181375706473,2
penhasco.,Luísa Sonza,not_hot,5VTqW8raQYnj2avZ27nO2a,-1.8041167058625764,-1.039465561090785,0.7506163251990157,-0.8898709086527953,-1.1491117425440602,-0.6364381376941446,2.124680215699806,-0.1596888555492744,-0.6249018905764497,-0.5722907403786569,-1.5516627999920645,audio_features,5VTqW8raQYnj2avZ27nO2a,spotify:track:5VTqW8raQYnj2avZ27nO2a,https://api.spotify.com/v1/tracks/5VTqW8raQYnj2avZ27nO2a,https://api.spotify.com/v1/audio-analysis/5VTqW8raQYnj2avZ27nO2a,186121,0.11849181375706473,4
Late At Night,Roddy Ricch,not_hot,6kksmL4t09IgxhajuVDDxR,-0.44885609265853765,-1.424646869948035,-1.1911694474848815,-1.9830859571404273,-1.1491117425440602,2.8109266194808065,0.549301206506523,-0.1596888555492744,-0.20994167687841275,-1.6430137992103688,-0.8347562869384011,audio_features,6kksmL4t09IgxhajuVDDxR,spotify:track:6kksmL4t09IgxhajuVDDxR,https://api.spotify.com/v1/tracks/6kksmL4t09IgxhajuVDDxR,https://api.spotify.com/v1/audio-analysis/6kksmL4t09IgxhajuVDDxR,174549,0.11849181375706473,1
Verdansk,Dave,not_hot,7IPKXYU2rTMnrLW5IZ7ZI5,1.9636497109507458,-0.8220244996391116,-0.9137714799586105,-0.9080911594609224,0.8702373868237248,1.694552021950058,0.14042421175406802,-0.1596888555492744,-0.2594258590911259,0.1119057370490761,-0.20339244828678785,audio_features,7IPKXYU2rTMnrLW5IZ7ZI5,spotify:track:7IPKXYU2rTMnrLW5IZ7ZI5,https://api.spotify.com/v1/tracks/7IPKXYU2rTMnrLW5IZ7ZI5,https://api.spotify.com/v1/audio-analysis/7IPKXYU2rTMnrLW5IZ7ZI5,182285,0.11849181375706473,1
The Real Slim Shady,Eminem,not_hot,3yfqSUWxFvZELEM4PmlwIR,1.8785024472939476,0.16577917952706236,-0.08157757737979739,0.8576535910778056,-1.1491117425440602,-0.5810659576566195,-0.8609235655906701,-0.1596888555492744,-0.963515080289158,1.1071006133075967,-0.6290408803925938,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,0.11849181375706473,2
Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,not_hot,2UwALqx6yOsXTFt7zRxnts,-0.15793627516447672,0.321094223421115,0.47321835767274467,-0.7854081373528655,0.8702373868237248,1.8731719575549781,0.02417487010876208,-0.15961672906474128,1.1826845939650845,0.742788203248674,0.7069752377814036,audio_features,2UwALqx6yOsXTFt7zRxnts,spotify:track:2UwALqx6yOsXTFt7zRxnts,https://api.spotify.com/v1/tracks/2UwALqx6yOsXTFt7zRxnts,https://api.spotify.com/v1/audio-analysis/2UwALqx6yOsXTFt7zRxnts,215000,0.11849181375706473,1
Woo Baby (feat. Chris Brown),Pop Smoke,not_hot,58T4yPLn4NjBYXfRxeweyM,-0.8604012003330629,0.2341177988404455,1.0280142927252867,-0.3497416958074241,-1.1491117425440602,-0.40869771979787195,0.4571034527878321,-0.1596888555492744,-0.597332131915081,-1.0076884987417598,-0.7892260546191464,audio_features,58T4yPLn4NjBYXfRxeweyM,spotify:track:58T4yPLn4NjBYXfRxeweyM,https://api.spotify.com/v1/tracks/58T4yPLn4NjBYXfRxeweyM,https://api.spotify.com/v1/audio-analysis/58T4yPLn4NjBYXfRxeweyM,156000,0.11849181375706473,2
Holy Smokes,"Trippie Redd, Lil Uzi Vert",not_hot,5WSYEQSBKIuibgoQTn8eeU,-1.860881548300442,-0.8903631189524948,0.19582039014647365,0.26691257043208105,0.8702373868237248,2.1946878416438333,-0.20030661720631127,-0.1596888555492744,-0.2806333657537172,0.707245529096584,2.0736607912574416,audio_features,5WSYEQSBKIuibgoQTn8eeU,spotify:track:5WSYEQSBKIuibgoQTn8eeU,https://api.spotify.com/v1/tracks/5WSYEQSBKIuibgoQTn8eeU,https://api.spotify.com/v1/audio-analysis/5WSYEQSBKIuibgoQTn8eeU,181714,3.3760125241631482,1
More Time,Pop Smoke,not_hot,2wzionesqIt3x5Sglb4n91,-0.3991868555254053,-0.331228960933906,-0.9137714799586105,-0.8157752220330781,0.8702373868237248,0.5871084211995556,0.8619718495525182,-0.1596888555492744,-0.20994167687841275,-1.118759355467041,0.7552135880081228,audio_features,2wzionesqIt3x5Sglb4n91,spotify:track:2wzionesqIt3x5Sglb4n91,https://api.spotify.com/v1/tracks/2wzionesqIt3x5Sglb4n91,https://api.spotify.com/v1/audio-analysis/2wzionesqIt3x5Sglb4n91,120828,0.11849181375706473,4
